"","Richness","Species","Site","Year","Forest.type","N.Sus","Presence"
"17463",31,"Cytisus villosus","LOM2",2011,"Boreal forest",12,0
"17464",31,"Dactylis glomerata","LOM2",2011,"Boreal forest",12,0
"17465",31,"Daphne laureola","LOM2",2011,"Boreal forest",12,0
"17466",31,"Deschampsia caespitosa","LOM2",2011,"Boreal forest",12,0
"17467",31,"Dicranella heteromalla","LOM2",2011,"Boreal forest",12,0
"17468",31,"Dryopteris dilatata","LOM2",2011,"Boreal forest",12,0
"17469",31,"Dryopteris filix-mas","LOM2",2011,"Boreal forest",12,1
"17470",31,"Epipactis microphylla","LOM2",2011,"Boreal forest",12,0
"17471",31,"Erica carnea","LOM2",2011,"Boreal forest",12,0
"17472",31,"Euonymus europaeus","LOM2",2011,"Boreal forest",12,0
"17473",31,"Euonymus latifolius","LOM2",2011,"Boreal forest",12,0
"17474",31,"Euphorbia amygdaloides","LOM2",2011,"Boreal forest",12,0
"17475",31,"Fagus sylvatica","LOM2",2011,"Boreal forest",12,0
"17476",31,"Festuca drymeia","LOM2",2011,"Boreal forest",12,0
"17477",31,"Festuca heterophylla","LOM2",2011,"Boreal forest",12,1
"17478",31,"Fragaria vesca","LOM2",2011,"Boreal forest",12,0
"17479",31,"Fraxinus ornus","LOM2",2011,"Boreal forest",12,1
"17480",31,"Galium odoratum","LOM2",2011,"Boreal forest",12,0
"17481",31,"Geranium robertianum","LOM2",2011,"Boreal forest",12,0
"17482",31,"Geranium versicolor","LOM2",2011,"Boreal forest",12,0
"17483",31,"Gymnocarpium dryopteris","LOM2",2011,"Boreal forest",12,0
"17484",31,"Hedera helix","LOM2",2011,"Boreal forest",12,0
"17485",31,"Hieracium sylvaticum","LOM2",2011,"Boreal forest",12,1
"17486",31,"Homogyne alpina","LOM2",2011,"Boreal forest",12,0
"17487",31,"Hypericum perfoliatum","LOM2",2011,"Boreal forest",12,0
"17488",31,"Ilex aquifolium","LOM2",2011,"Boreal forest",12,0
"17489",31,"Impatiens noli-tangere","LOM2",2011,"Boreal forest",12,0
"17490",31,"Juglans regia","LOM2",2011,"Boreal forest",12,0
"17491",31,"Juniperus communis","LOM2",2011,"Boreal forest",12,0
"17492",31,"Lamiastrum galeobdolon","LOM2",2011,"Boreal forest",12,0
"17493",31,"Lamium flexuosum","LOM2",2011,"Boreal forest",12,0
"17494",31,"Lathyrus vernus","LOM2",2011,"Boreal forest",12,0
"17495",31,"Leontodon hispidus","LOM2",2011,"Boreal forest",12,0
"17496",31,"Lilium martagon","LOM2",2011,"Boreal forest",12,0
"17497",31,"Lonicera caprifolium","LOM2",2011,"Boreal forest",12,0
"17498",31,"Lonicera xylosteum","LOM2",2011,"Boreal forest",12,0
"17499",31,"Luzula albida","LOM2",2011,"Boreal forest",12,0
"17500",31,"Luzula forsteri","LOM2",2011,"Boreal forest",12,0
"17501",31,"Luzula luzulina","LOM2",2011,"Boreal forest",12,0
"17502",31,"Luzula sieberi","LOM2",2011,"Boreal forest",12,0
"17503",31,"Luzula sylvatica","LOM2",2011,"Boreal forest",12,0
"17504",31,"Lycopodium annotinum","LOM2",2011,"Boreal forest",12,0
"17505",31,"Maianthemum bifolium","LOM2",2011,"Boreal forest",12,1
"17506",31,"Malus sylvestris","LOM2",2011,"Boreal forest",12,0
"17507",31,"Melampyrum pratense","LOM2",2011,"Boreal forest",12,0
"17508",31,"Melica uniflora","LOM2",2011,"Boreal forest",12,0
"17509",31,"Mercurialis perennis","LOM2",2011,"Boreal forest",12,0
"17510",31,"Mespilus germanica","LOM2",2011,"Boreal forest",12,0
"17511",31,"Milium effusum","LOM2",2011,"Boreal forest",12,0
"17512",31,"Moehringia trinervia","LOM2",2011,"Boreal forest",12,0
"17513",31,"Molinia arundinacea","LOM2",2011,"Boreal forest",12,0
"17514",31,"Molinia coerulea","LOM2",2011,"Boreal forest",12,0
"17515",31,"Monotropa hypopitys","LOM2",2011,"Boreal forest",12,0
"17516",31,"Mycelis muralis","LOM2",2011,"Boreal forest",12,0
"17517",31,"Myosotis sylvatica","LOM2",2011,"Boreal forest",12,0
"17518",31,"Myrtus communis","LOM2",2011,"Boreal forest",12,0
"17519",31,"Neottia nidus-avis","LOM2",2011,"Boreal forest",12,0
"17520",31,"Olea europaea","LOM2",2011,"Boreal forest",12,0
"17521",31,"Oryzopsis miliacea","LOM2",2011,"Boreal forest",12,0
"17522",31,"Oxalis acetosella","LOM2",2011,"Boreal forest",12,1
"17523",31,"Paris quadrifolia","LOM2",2011,"Boreal forest",12,0
"17524",31,"Petasites albus","LOM2",2011,"Boreal forest",12,0
"17525",31,"Phegopteris polypodioides","LOM2",2011,"Boreal forest",12,0
"17526",31,"Physospermum cornubiense","LOM2",2011,"Boreal forest",12,0
"17527",31,"Phyteuma betonicifolium","LOM2",2011,"Boreal forest",12,0
"17528",31,"Phyteuma orbiculare","LOM2",2011,"Boreal forest",12,0
"17529",31,"Picea abies","LOM2",2011,"Boreal forest",12,1
"17530",31,"Picris hieracioides","LOM2",2011,"Boreal forest",12,0
"17531",31,"Pinus cembra","LOM2",2011,"Boreal forest",12,0
"17532",31,"Pinus pinaster","LOM2",2011,"Boreal forest",12,0
"17533",31,"Pistacia lentiscus","LOM2",2011,"Boreal forest",12,0
"17534",31,"Poa sylvicola","LOM2",2011,"Boreal forest",12,0
"17535",31,"Polygonatum odoratum","LOM2",2011,"Boreal forest",12,0
"17536",31,"Polygonatum sp.","LOM2",2011,"Boreal forest",12,0
"17537",31,"Polygonatum verticillatum","LOM2",2011,"Boreal forest",12,0
"17538",31,"Polypodium sp.","LOM2",2011,"Boreal forest",12,0
"17539",31,"Potentilla aurea","LOM2",2011,"Boreal forest",12,0
"17540",31,"Potentilla erecta","LOM2",2011,"Boreal forest",12,0
"17541",31,"Prenanthes purpurea","LOM2",2011,"Boreal forest",12,1
"17542",31,"Prunella vulgaris","LOM2",2011,"Boreal forest",12,0
"17543",31,"Prunus avium","LOM2",2011,"Boreal forest",12,0
"17544",31,"Prunus spinosa","LOM2",2011,"Boreal forest",12,0
"17545",31,"Pteridium aquilinum","LOM2",2011,"Boreal forest",12,1
"17546",31,"Pyrus pyraster","LOM2",2011,"Boreal forest",12,0
"17547",31,"Quercus cerris","LOM2",2011,"Boreal forest",12,0
"17548",31,"Quercus ilex","LOM2",2011,"Boreal forest",12,0
"17549",31,"Quercus petraea","LOM2",2011,"Boreal forest",12,0
"17550",31,"Quercus pubescens","LOM2",2011,"Boreal forest",12,0
"17551",31,"Quercus robur","LOM2",2011,"Boreal forest",12,0
"17552",31,"Ranunculus lanuginosus","LOM2",2011,"Boreal forest",12,0
"17553",31,"Ranunculus nemorosus","LOM2",2011,"Boreal forest",12,0
"17554",31,"Rubia peregrina","LOM2",2011,"Boreal forest",12,0
"17555",31,"Rubus caesius","LOM2",2011,"Boreal forest",12,0
"17556",31,"Rubus hirtus","LOM2",2011,"Boreal forest",12,0
"17557",31,"Rubus idaeus","LOM2",2011,"Boreal forest",12,1
"17558",31,"Rubus saxatilis","LOM2",2011,"Boreal forest",12,0
"17559",31,"Rubus ulmifolius","LOM2",2011,"Boreal forest",12,0
"17560",31,"Ruscus aculeatus","LOM2",2011,"Boreal forest",12,0
"17561",31,"Sambucus racemosa","LOM2",2011,"Boreal forest",12,0
"17562",31,"Sanicula europaea","LOM2",2011,"Boreal forest",12,1
"17563",31,"Senecio fuchsii","LOM2",2011,"Boreal forest",12,0
"17564",31,"Serratula tinctoria","LOM2",2011,"Boreal forest",12,0
"17565",31,"Smilax aspera","LOM2",2011,"Boreal forest",12,0
"17566",31,"Solidago virgaurea","LOM2",2011,"Boreal forest",12,1
"17567",31,"Sonchus oleraceus","LOM2",2011,"Boreal forest",12,0
"17568",31,"Sorbus aucuparia","LOM2",2011,"Boreal forest",12,1
"17569",31,"Sorbus domestica","LOM2",2011,"Boreal forest",12,0
"17570",31,"Sorbus torminalis","LOM2",2011,"Boreal forest",12,0
"17571",31,"Stachys officinalis","LOM2",2011,"Boreal forest",12,0
"17572",31,"Stellaria media","LOM2",2011,"Boreal forest",12,0
"17573",31,"Stellaria nemorum","LOM2",2011,"Boreal forest",12,0
"17574",31,"Tamus communis","LOM2",2011,"Boreal forest",12,0
"17575",31,"Teucrium siculum","LOM2",2011,"Boreal forest",12,0
"17576",31,"Trifolium sp.","LOM2",2011,"Boreal forest",12,0
"17577",31,"Vaccinium myrtillus","LOM2",2011,"Boreal forest",12,1
"17578",31,"Vaccinium vitis idaea","LOM2",2011,"Boreal forest",12,0
"17579",31,"Veronica montana","LOM2",2011,"Boreal forest",12,0
"17580",31,"Veronica officinalis","LOM2",2011,"Boreal forest",12,1
"17581",31,"Viburnum tinus","LOM2",2011,"Boreal forest",12,0
"17582",31,"Vinca minor","LOM2",2011,"Boreal forest",12,0
"17583",31,"Viola alba","LOM2",2011,"Boreal forest",12,0
"17584",31,"Viola biflora","LOM2",2011,"Boreal forest",12,0
"17585",31,"Viola reichenbachiana","LOM2",2011,"Boreal forest",12,0
"17586",31,"Epipactis muelleri","LOM2",2011,"Boreal forest",12,0
"17587",31,"Agrostis tenuis","LOM2",2011,"Boreal forest",12,0
"17588",31,"Digitalis micrantha","LOM2",2011,"Boreal forest",12,0
"17589",31,"Acer platanoides","LOM2",2011,"Boreal forest",12,0
"17590",31,"Galium aparine","LOM2",2011,"Boreal forest",12,0
"17591",31,"Epipactis helleborine","LOM2",2011,"Boreal forest",12,0
"17592",31,"Polystichum setiferum","LOM2",2011,"Boreal forest",12,0
"17593",31,"Cardamine heptaphylla","LOM2",2011,"Boreal forest",12,0
"17594",31,"Lysimachia nemorum","LOM2",2011,"Boreal forest",12,0
"17595",31,"Arisarum proboscideum","LOM2",2011,"Boreal forest",12,0
"17596",31,"Veronica chamaedrys","LOM2",2011,"Boreal forest",12,0
"17597",31,"Euphorbia corallioides","LOM2",2011,"Boreal forest",12,0
"17598",31,"Hordelymus europaeus","LOM2",2011,"Boreal forest",12,0
"17599",31,"Lamium album","LOM2",2011,"Boreal forest",12,0
"17600",31,"Polygonatum multiflorum","LOM2",2011,"Boreal forest",12,0
"17601",31,"Viola alba","LOM2",2011,"Boreal forest",12,0
"17602",31,"Viola riviniana","LOM2",2011,"Boreal forest",12,1
"17603",31,"Helleborus foetidus","LOM2",2011,"Boreal forest",12,0
"17604",31,"Saxifraga rotundifolia","LOM2",2011,"Boreal forest",12,0
"17605",31,"Cephalanthera rubra","LOM2",2011,"Boreal forest",12,0
"17606",31,"Galium rotundifolium","LOM2",2011,"Boreal forest",12,0
"17607",31,"Arum maculatum","LOM2",2011,"Boreal forest",12,0
"17608",31,"Acer pseudoplatanus","LOM2",2011,"Boreal forest",12,1
"17609",31,"Brachypodium pinnatum","LOM2",2011,"Boreal forest",12,0
"17610",31,"Lathyrus niger","LOM2",2011,"Boreal forest",12,0
"17611",31,"Pirus communis","LOM2",2011,"Boreal forest",12,0
"17612",31,"Platanthera sp.","LOM2",2011,"Boreal forest",12,0
"17613",31,"Holcus lanatus","LOM2",2011,"Boreal forest",12,0
"17614",31,"Prunus sp.","LOM2",2011,"Boreal forest",12,0
"17615",31,"Acer sp.","LOM2",2011,"Boreal forest",12,0
"17616",31,"Hieracium sp.","LOM2",2011,"Boreal forest",12,0
"17617",31,"Rosa sp.","LOM2",2011,"Boreal forest",12,0
"17618",31,"Lilium bulbiferum","LOM2",2011,"Boreal forest",12,0
"17619",31,"Erica arborea","LOM2",2011,"Boreal forest",12,0
"17620",31,"Pirus sp.","LOM2",2011,"Boreal forest",12,0
"17621",31,"Calluna vulgaris","LOM2",2011,"Boreal forest",12,0
"17622",31,"Genista tinctoria","LOM2",2011,"Boreal forest",12,0
"17623",31,"Hypericum montanum","LOM2",2011,"Boreal forest",12,0
"17624",31,"Genista germanica","LOM2",2011,"Boreal forest",12,0
"17625",31,"Alliaria petiolata","LOM2",2011,"Boreal forest",12,0
"17626",31,"Crataegus monogyna","LOM2",2011,"Boreal forest",12,0
"17627",31,"Euphorbia dulcis","LOM2",2011,"Boreal forest",12,0
"17628",31,"Galium laevigatum","LOM2",2011,"Boreal forest",12,0
"17629",31,"Ligustrum vulgare","LOM2",2011,"Boreal forest",12,0
"17630",31,"Pulmonaria officinalis","LOM2",2011,"Boreal forest",12,0
"17631",31,"Rosa arvensis","LOM2",2011,"Boreal forest",12,0
"17632",31,"Stachys sylvatica","LOM2",2011,"Boreal forest",12,0
"17633",31,"Viola hirta","LOM2",2011,"Boreal forest",12,0
"17634",31,"Clematis vitalba","LOM2",2011,"Boreal forest",12,0
"17635",31,"Primula vulgaris","LOM2",2011,"Boreal forest",12,0
"17636",31,"Ranunculus auricomus","LOM2",2011,"Boreal forest",12,0
"17637",31,"Rhamnus catharticus","LOM2",2011,"Boreal forest",12,0
"17638",31,"Ulmus minor","LOM2",2011,"Boreal forest",12,0
"17639",31,"Viburnum opulus","LOM2",2011,"Boreal forest",12,0
"17640",31,"Carex pendula","LOM2",2011,"Boreal forest",12,0
"17641",31,"Carex sylvatica","LOM2",2011,"Boreal forest",12,1
"17642",31,"Fraxinus oxycarpa","LOM2",2011,"Boreal forest",12,0
"17643",31,"Geum urbanum","LOM2",2011,"Boreal forest",12,0
"17644",31,"Lamium orvala","LOM2",2011,"Boreal forest",12,0
"17645",31,"Veratrum nigrum","LOM2",2011,"Boreal forest",12,0
"17646",31,"Heracleum sphondylium","LOM2",2011,"Boreal forest",12,0
"17647",31,"Melica nutans","LOM2",2011,"Boreal forest",12,0
"17648",31,"Ornithogalum pyrenaicum","LOM2",2011,"Boreal forest",12,0
"17649",31,"Asparagus tenuifolius","LOM2",2011,"Boreal forest",12,0
"17650",31,"Ajuga reptans","LOM2",2011,"Boreal forest",12,0
"17651",31,"Vincetoxicum hirundinaria","LOM2",2011,"Boreal forest",12,0
"17652",31,"Hieracium racemosum","LOM2",2011,"Boreal forest",12,0
"17653",31,"Loroglossum hircinum","LOM2",2011,"Boreal forest",12,0
"17654",31,"Rhinanthus minor","LOM2",2011,"Boreal forest",12,0
"17655",31,"Cornus mas","LOM2",2011,"Boreal forest",12,0
"17656",31,"Holcus mollis","LOM2",2011,"Boreal forest",12,0
"17657",31,"Quercus sp.","LOM2",2011,"Boreal forest",12,0
"17658",31,"Hypericum perforatum","LOM2",2011,"Boreal forest",12,0
"17659",31,"Oenanthe pimpinelloides","LOM2",2011,"Boreal forest",12,0
"17660",31,"Pinus strobus","LOM2",2011,"Boreal forest",12,0
"17661",31,"Pirus pyraster","LOM2",2011,"Boreal forest",12,0
"17662",31,"Anemone nemorosa","LOM2",2011,"Boreal forest",12,0
"17663",31,"Carex caryophyllea","LOM2",2011,"Boreal forest",12,0
"17664",31,"Carex digitata","LOM2",2011,"Boreal forest",12,1
"17665",31,"Festuca altissima","LOM2",2011,"Boreal forest",12,0
"17666",31,"Fraxinus excelsior","LOM2",2011,"Boreal forest",12,0
"17667",31,"Lonicera nigra","LOM2",2011,"Boreal forest",12,0
"17668",31,"Luzula nivea","LOM2",2011,"Boreal forest",12,1
"17669",31,"Luzula pilosa","LOM2",2011,"Boreal forest",12,1
"17670",31,"Orchis latifolia","LOM2",2011,"Boreal forest",12,0
"17671",31,"Polypodium vulgare","LOM2",2011,"Boreal forest",12,1
"17672",31,"Pulsatilla montana","LOM2",2011,"Boreal forest",12,0
"17673",31,"Saxifraga cuneifolia","LOM2",2011,"Boreal forest",12,0
"17674",31,"Sorbus aria","LOM2",2011,"Boreal forest",12,0
"17675",31,"Thalictrum aquilegifolium","LOM2",2011,"Boreal forest",12,0
"17676",31,"Geranium phaeum","LOM2",2011,"Boreal forest",12,0
"17677",31,"Veronica urticifolia","LOM2",2011,"Boreal forest",12,0
"17678",31,"Melampyrum sylvaticum","LOM2",2011,"Boreal forest",12,0
"17679",31,"Dryopteris affinis","LOM2",2011,"Boreal forest",12,0
"17680",31,"Ranunculus montanus","LOM2",2011,"Boreal forest",12,0
"17681",31,"Asplenium trichomanes","LOM2",2011,"Boreal forest",12,0
"17682",31,"Laburnum alpinum","LOM2",2011,"Boreal forest",12,0
"17683",31,"Coronilla emerus","LOM2",2011,"Boreal forest",12,0
"17684",31,"Cytisus sessilifolius","LOM2",2011,"Boreal forest",12,0
"17685",31,"Laburnum anagyroides","LOM2",2011,"Boreal forest",12,0
"17686",31,"Lathyrus venetus","LOM2",2011,"Boreal forest",12,0
"17687",31,"Platanthera bifolia","LOM2",2011,"Boreal forest",12,0
"17688",31,"Potentilla micrantha","LOM2",2011,"Boreal forest",12,0
"17689",31,"Silene italica","LOM2",2011,"Boreal forest",12,0
"17690",31,"Ptilostemon strictus","LOM2",2011,"Boreal forest",12,0
"17691",31,"Trifolium ochroleucum","LOM2",2011,"Boreal forest",12,0
"17692",31,"Vicia sepium","LOM2",2011,"Boreal forest",12,0
"17693",31,"Acer obtusatum","LOM2",2011,"Boreal forest",12,0
"17694",31,"Buglossoides purpurocaerulea","LOM2",2011,"Boreal forest",12,0
"17695",31,"Campanula trachelium","LOM2",2011,"Boreal forest",12,0
"17696",31,"Hepatica nobilis","LOM2",2011,"Boreal forest",12,0
"17697",31,"Melittis melissophyllum","LOM2",2011,"Boreal forest",12,0
"17698",31,"Asparagus acutifolius","LOM2",2011,"Boreal forest",12,0
"17699",31,"Asplenium onopteris","LOM2",2011,"Boreal forest",12,0
"17700",31,"Symphytum tuberosum","LOM2",2011,"Boreal forest",12,0
"17701",31,"Rosa sempervirens","LOM2",2011,"Boreal forest",12,0
"17702",31,"Scutellaria columnae","LOM2",2011,"Boreal forest",12,0
"17703",31,"Vitis vinifera","LOM2",2011,"Boreal forest",12,0
"17704",31,"Carex distachya","LOM2",2011,"Boreal forest",12,0
"17705",31,"Epilobium angustifolium","LOM2",2011,"Boreal forest",12,0
"17706",31,"Epilobium montanum","LOM2",2011,"Boreal forest",12,0
"17707",31,"Hieracium prenanthoides","LOM2",2011,"Boreal forest",12,0
"17708",31,"Larix decidua","LOM2",2011,"Boreal forest",12,0
"17709",31,"Orthilia secunda","LOM2",2011,"Boreal forest",12,0
"17710",31,"Antennaria dioica","LOM2",2011,"Boreal forest",12,0
"17711",31,"Sambucus nigra","LOM2",2011,"Boreal forest",12,0
"17712",31,"Vaccinium vitis-idaea","LOM2",2011,"Boreal forest",12,0
"17713",31,"Valeriana tripteris","LOM2",2011,"Boreal forest",12,0
"17714",31,"Berberis vulgaris","LOM2",2011,"Boreal forest",12,0
"17715",31,"Selaginella selaginoides","LOM2",2011,"Boreal forest",12,0
"17716",31,"Galeopsis speciosa","LOM2",2011,"Boreal forest",12,0
"17717",31,"Cardamine flexuosa","LOM2",2011,"Boreal forest",12,0
"17718",31,"Urtica dioica","LOM2",2011,"Boreal forest",12,0
"17719",31,"Ballota nigra","LOM2",2011,"Boreal forest",12,0
"17720",31,"Viola alba","LOM2",2011,"Boreal forest",12,0
"17721",31,"Robinia pseudoacacia","LOM2",2011,"Boreal forest",12,0
"17722",31,"Platanthera chlorantha","LOM2",2011,"Boreal forest",12,0
"17723",31,"Rubus sp.","LOM2",2011,"Boreal forest",12,0
"17724",31,"Hypericum montanum","LOM2",2011,"Boreal forest",12,0
"17725",31,"Genista pilosa","LOM2",2011,"Boreal forest",12,0
"17726",31,"Cerastium sylvaticum","LOM2",2011,"Boreal forest",12,0
"17727",31,"Colchicum autumnale","LOM2",2011,"Boreal forest",12,0
"17728",31,"Arum italicum","LOM2",2011,"Boreal forest",12,0
"17729",31,"Silene viridiflora","LOM2",2011,"Boreal forest",12,0
"17730",31,"Luzula campestris","LOM2",2011,"Boreal forest",12,0
"17731",31,"Sedum cepaea","LOM2",2011,"Boreal forest",12,0
"17732",31,"Festuca rubra","LOM2",2011,"Boreal forest",12,0
"17733",31,"Listera cordata","LOM2",2011,"Boreal forest",12,0
"17734",31,"Arbutus unedo","LOM2",2011,"Boreal forest",12,0
"17735",31,"Eurhynchium praelongum","LOM2",2011,"Boreal forest",12,0
"17736",31,"Leucorchis albida","LOM2",2011,"Boreal forest",12,0
"17737",31,"Polystichum lonchitis","LOM2",2011,"Boreal forest",12,0
"17738",31,"Rubus hirtus","LOM2",2011,"Boreal forest",12,0
"17739",31,"Carex sp.","LOM2",2011,"Boreal forest",12,0
"17740",31,"Galium parisiense","LOM2",2011,"Boreal forest",12,0
"17741",31,"Moehringia muscosa","LOM2",2011,"Boreal forest",12,0
"17742",31,"Myosotis arvensis","LOM2",2011,"Boreal forest",12,0
"17743",31,"Ornithogalum umbellatum","LOM2",2011,"Boreal forest",12,0
"17744",31,"Allium ursinum","LOM2",2011,"Boreal forest",12,0
"17745",31,"Laurus nobilis","LOM2",2011,"Boreal forest",12,0
"17746",31,"Carex divulsa","LOM2",2011,"Boreal forest",12,0
"17747",31,"Melampyrum cristatum","LOM2",2011,"Boreal forest",12,0
"17748",31,"Campanula rapunculus","LOM2",2011,"Boreal forest",12,0
"17749",31,"Silene italica","LOM2",2011,"Boreal forest",12,0
"17750",31,"Galium sp.","LOM2",2011,"Boreal forest",12,0
"17751",31,"Anthriscus sylvestris","LOM2",2011,"Boreal forest",12,0
"17752",31,"Astrantia major","LOM2",2011,"Boreal forest",12,0
"17753",31,"Dryopteris carthusiana","LOM2",2011,"Boreal forest",12,0
"17754",31,"Aruncus dioicus","LOM2",2011,"Boreal forest",12,0
"17755",31,"Peucedanum ostruthium","LOM2",2011,"Boreal forest",12,0
"17756",31,"Lathyrus sylvestris","LOM2",2011,"Boreal forest",12,0
"17757",31,"Cyclamen repandum","LOM2",2011,"Boreal forest",12,0
"17758",31,"Urtica sp.","LOM2",2011,"Boreal forest",12,0
"17759",31,"Orobanche schultzii","LOM2",2011,"Boreal forest",12,0
"17760",31,"Iris foetidissima","LOM2",2011,"Boreal forest",12,0
"17761",31,"Phillyrea latifolia","LOM2",2011,"Boreal forest",12,0
"17762",31,"Ostrya carpinifolia","LOM2",2011,"Boreal forest",12,0
"17763",31,"Cardamine enneaphyllos","LOM2",2011,"Boreal forest",12,0
"17764",31,"Actaea spicata","LOM2",2011,"Boreal forest",12,0
"17765",31,"Digitalis lutea","LOM2",2011,"Boreal forest",12,0
"17766",31,"Agrostis capillaris","LOM2",2011,"Boreal forest",12,0
"17767",31,"Huperzia selago","LOM2",2011,"Boreal forest",12,0
"17768",31,"Senecio ovatus","LOM2",2011,"Boreal forest",12,0
"17769",31,"Thesium sp.","LOM2",2011,"Boreal forest",12,0
"17770",31,"Angelica sylvestris","LOM2",2011,"Boreal forest",12,0
"17771",31,"Rosa pendulina","LOM2",2011,"Boreal forest",12,0
"17772",31,"Bromus ramosus","LOM2",2011,"Boreal forest",12,0
"17773",31,"Gentiana purpurea","LOM2",2011,"Boreal forest",12,0
"17774",31,"Senecio cacaliaster","LOM2",2011,"Boreal forest",12,0
"17775",31,"Cardamine monteluccii","LOM2",2011,"Boreal forest",12,0
"17776",31,"Geranium lucidum","LOM2",2011,"Boreal forest",12,0
"17777",31,"Doronicum columnae","LOM2",2011,"Boreal forest",12,0
"17778",31,"Anemone apennina","LOM2",2011,"Boreal forest",12,0
"17779",31,"Orobanche sp.","LOM2",2011,"Boreal forest",12,0
"17780",31,"Ailanthus altissima","LOM2",2011,"Boreal forest",12,0
"17781",31,"Hieracium racemosum","LOM2",2011,"Boreal forest",12,0
"17782",31,"Veratrum album","LOM2",2011,"Boreal forest",12,0
"17783",31,"Ranunculus serpens","LOM2",2011,"Boreal forest",12,0
"17784",31,"Aristolochia sp.","LOM2",2011,"Boreal forest",12,0
"17785",31,"Asphodelus albus","LOM2",2011,"Boreal forest",12,0
"17786",31,"Echinops siculus","LOM2",2011,"Boreal forest",12,0
"17787",31,"Geranium sanguineum","LOM2",2011,"Boreal forest",12,0
"17788",31,"Orchis sp.","LOM2",2011,"Boreal forest",12,0
"17789",31,"Peucedanum officinale","LOM2",2011,"Boreal forest",12,0
"17790",31,"Physospermum verticillatum","LOM2",2011,"Boreal forest",12,0
"17791",31,"Pulmonaria saccharata","LOM2",2011,"Boreal forest",12,0
"17792",31,"Rosa canina","LOM2",2011,"Boreal forest",12,0
"17793",31,"Rumex acetosa","LOM2",2011,"Boreal forest",12,0
"17794",31,"Trifolium pratense","LOM2",2011,"Boreal forest",12,0
"17795",31,"Vicia sativa","LOM2",2011,"Boreal forest",12,0
"17796",31,"Silene viscosa","LOM2",2011,"Boreal forest",12,0
"17797",31,"Chamaespartium sagittale","LOM2",2011,"Boreal forest",12,0
"17798",31,"Heptaptera angustifolia","LOM2",2011,"Boreal forest",12,0
"17799",31,"Poa trivialis","LOM2",2011,"Boreal forest",12,0
"17800",31,"Pulmonaria vallarsae","LOM2",2011,"Boreal forest",12,0
"17801",31,"Quercus frainetto","LOM2",2011,"Boreal forest",12,0
"17802",31,"Senecio sp.","LOM2",2011,"Boreal forest",12,0
"17803",31,"Symphytum bulbosum","LOM2",2011,"Boreal forest",12,0
"17804",31,"Rubus fruticosus","LOM2",2011,"Boreal forest",12,0
"17805",31,"Smyrnium perfoliatum","LOM2",2011,"Boreal forest",12,0
"17806",31,"Sambucus ebulus","LOM2",2011,"Boreal forest",12,0
"17807",31,"Paeonia officinalis","LOM2",2011,"Boreal forest",12,0
"17808",31,"Cruciata laevipes","LOM2",2011,"Boreal forest",12,0
"17809",31,"Linaria purpurea","LOM2",2011,"Boreal forest",12,0
"17810",31,"Rumex sp.","LOM2",2011,"Boreal forest",12,0
"17811",31,"Calamintha grandiflora","LOM2",2011,"Boreal forest",12,0
"17812",31,"Asphodeline lutea","LOM2",2011,"Boreal forest",12,0
"17813",31,"Salvia glutinosa","LOM2",2011,"Boreal forest",12,0
"17814",31,"Teucrium scorodonia","LOM2",2011,"Boreal forest",12,0
"17815",31,"Helleborus viridis","LOM2",2011,"Boreal forest",12,0
"17816",31,"Poa nemoralis","LOM2",2011,"Boreal forest",12,0
"17817",31,"Chamaecytisus hirsutus","LOM2",2011,"Boreal forest",12,0
"17818",31,"Carex alba","LOM2",2011,"Boreal forest",12,0
"17819",31,"Anemone trifolia","LOM2",2011,"Boreal forest",12,0
"17820",31,"Aposeris foetida","LOM2",2011,"Boreal forest",12,1
"17821",31,"Blechnum spicant","LOM2",2011,"Boreal forest",12,0
"17822",31,"Helleborus niger","LOM2",2011,"Boreal forest",12,1
"17823",31,"Polygala chamaebuxus","LOM2",2011,"Boreal forest",12,1
"17824",31,"Salix appendiculata","LOM2",2011,"Boreal forest",12,0
"17825",31,"Aegopodium podagraria","LOM2",2011,"Boreal forest",12,0
"17826",31,"Tussilago farfara","LOM2",2011,"Boreal forest",12,0
"17827",31,"Calamagrostis varia","LOM2",2011,"Boreal forest",12,0
"17828",31,"Homogyne sylvestris","LOM2",2011,"Boreal forest",12,0
"17829",31,"Allium pendulinum","LOM2",2011,"Boreal forest",12,0
"17830",31,"Lychnis flos-cuculi","LOM2",2011,"Boreal forest",12,0
"17831",31,"Astrantia minor","LOM2",2011,"Boreal forest",12,0
"17832",31,"Helleborus bocconei","LOM2",2011,"Boreal forest",12,0
"17833",31,"Calamagrostis arundinacea","LOM2",2011,"Boreal forest",12,0
"17834",31,"Agrimonia eupatoria","LOM2",2011,"Boreal forest",12,0
"17835",31,"Tilia platyphyllos","LOM2",2011,"Boreal forest",12,0
"17836",31,"Paeonia mascula","LOM2",2011,"Boreal forest",12,0
"17837",31,"Silene alba","LOM2",2011,"Boreal forest",12,0
"17838",31,"Smyrnium rotundifolium","LOM2",2011,"Boreal forest",12,0
"17839",31,"Thalictrum calabricum","LOM2",2011,"Boreal forest",12,0
"17840",31,"Orobanche hederae","LOM2",2011,"Boreal forest",12,0
"17841",31,"Umbilicus horizontalis","LOM2",2011,"Boreal forest",12,0
"17842",31,"Umbilicus rupestris","LOM2",2011,"Boreal forest",12,0
