"","Site_Year","Species","Site","Year","Forest.type","Ell_Temp","Ell_Moisture","Ell_Light"
"1","LAZ2_2005","Fraxinus ornus","LAZ2",2005,"Mediterranean forest",8,3,7
"2","LAZ2_2005","Myrtus communis","LAZ2",2005,"Mediterranean forest",9,4,8
"3","LAZ2_2005","Pistacia lentiscus","LAZ2",2005,"Mediterranean forest",10,2,9
"4","LAZ2_2005","Quercus ilex","LAZ2",2005,"Mediterranean forest",9,4,7
"5","LAZ2_2005","Rubia peregrina","LAZ2",2005,"Mediterranean forest",9,4,5
"6","LAZ2_2005","Ruscus aculeatus","LAZ2",2005,"Mediterranean forest",8,4,4
"7","LAZ2_2005","Smilax aspera","LAZ2",2005,"Mediterranean forest",10,4,6
"8","LAZ2_2005","Viburnum tinus","LAZ2",2005,"Mediterranean forest",9,4,5
"9","LAZ2_2005","Erica arborea","LAZ2",2005,"Mediterranean forest",8,3,6
"10","LAZ2_2005","Coronilla emerus","LAZ2",2005,"Mediterranean forest",6,3,7
"11","LAZ2_2005","Asparagus acutifolius","LAZ2",2005,"Mediterranean forest",9,2,6
"12","LAZ2_2005","Asplenium onopteris","LAZ2",2005,"Mediterranean forest",7.7,3.7,5
"13","LAZ2_2005","Arum italicum","LAZ2",2005,"Mediterranean forest",8,4,6
"14","LAZ2_2005","Arbutus unedo","LAZ2",2005,"Mediterranean forest",9,3,9
"15","LAZ2_2005","Carex sp.","LAZ2",2005,"Mediterranean forest",NA,NA,NA
"16","LAZ2_2005","Phillyrea latifolia","LAZ2",2005,"Mediterranean forest",8,4,6
"17","LAZ2_2005","Ampelodesmos mauritanica","LAZ2",2005,"Mediterranean forest",11,2,8
"18","LAZ2_2005","Rhamnus alaternus","LAZ2",2005,"Mediterranean forest",9,4,7
"19","LAZ2_2005","Brachypodium ramosum","LAZ2",2005,"Mediterranean forest",10,2,9
"20","LAZ2_2010","Cyclamen hederifolium","LAZ2",2010,"Mediterranean forest",8,5,4
"21","LAZ2_2010","Fraxinus ornus","LAZ2",2010,"Mediterranean forest",8,3,7
"22","LAZ2_2010","Lonicera caprifolium","LAZ2",2010,"Mediterranean forest",5,6,6
"23","LAZ2_2010","Myrtus communis","LAZ2",2010,"Mediterranean forest",9,4,8
"24","LAZ2_2010","Pistacia lentiscus","LAZ2",2010,"Mediterranean forest",10,2,9
"25","LAZ2_2010","Quercus ilex","LAZ2",2010,"Mediterranean forest",9,4,7
"26","LAZ2_2010","Quercus pubescens","LAZ2",2010,"Mediterranean forest",7,4.5,7
"27","LAZ2_2010","Rubia peregrina","LAZ2",2010,"Mediterranean forest",9,4,5
"28","LAZ2_2010","Ruscus aculeatus","LAZ2",2010,"Mediterranean forest",8,4,4
"29","LAZ2_2010","Smilax aspera","LAZ2",2010,"Mediterranean forest",10,4,6
"30","LAZ2_2010","Tamus communis","LAZ2",2010,"Mediterranean forest",7,5,5
"31","LAZ2_2010","Viburnum tinus","LAZ2",2010,"Mediterranean forest",9,4,5
"32","LAZ2_2010","Coronilla emerus","LAZ2",2010,"Mediterranean forest",6,3,7
"33","LAZ2_2010","Asparagus acutifolius","LAZ2",2010,"Mediterranean forest",9,2,6
"34","LAZ2_2010","Asplenium onopteris","LAZ2",2010,"Mediterranean forest",7.7,3.7,5
"35","LAZ2_2010","Rosa sempervirens","LAZ2",2010,"Mediterranean forest",8,4,6
"36","LAZ2_2010","Arbutus unedo","LAZ2",2010,"Mediterranean forest",9,3,9
"37","LAZ2_2010","Carex sp.","LAZ2",2010,"Mediterranean forest",NA,NA,NA
"38","LAZ2_2010","Phillyrea latifolia","LAZ2",2010,"Mediterranean forest",8,4,6
"39","LAZ2_2010","Brachypodium ramosum","LAZ2",2010,"Mediterranean forest",10,2,9
"40","LAZ2_2010","Ampelodesmos mauritanicus","LAZ2",2010,"Mediterranean forest",11,2,8
"41","LAZ2_2010","Clematis flammula","LAZ2",2010,"Mediterranean forest",9,3,7
"42","LAZ2_2011","Fraxinus ornus","LAZ2",2011,"Mediterranean forest",8,3,7
"43","LAZ2_2011","Lamiastrum galeobdolon","LAZ2",2011,"Mediterranean forest",4,5,2
"44","LAZ2_2011","Myrtus communis","LAZ2",2011,"Mediterranean forest",9,4,8
"45","LAZ2_2011","Pistacia lentiscus","LAZ2",2011,"Mediterranean forest",10,2,9
"46","LAZ2_2011","Quercus ilex","LAZ2",2011,"Mediterranean forest",9,4,7
"47","LAZ2_2011","Rubia peregrina","LAZ2",2011,"Mediterranean forest",9,4,5
"48","LAZ2_2011","Ruscus aculeatus","LAZ2",2011,"Mediterranean forest",8,4,4
"49","LAZ2_2011","Smilax aspera","LAZ2",2011,"Mediterranean forest",10,4,6
"50","LAZ2_2011","Sorbus domestica","LAZ2",2011,"Mediterranean forest",7,3,5
"51","LAZ2_2011","Viburnum tinus","LAZ2",2011,"Mediterranean forest",9,4,5
"52","LAZ2_2011","Coronilla emerus","LAZ2",2011,"Mediterranean forest",6,3,7
"53","LAZ2_2011","Asparagus acutifolius","LAZ2",2011,"Mediterranean forest",9,2,6
"54","LAZ2_2011","Arbutus unedo","LAZ2",2011,"Mediterranean forest",9,3,9
"55","LAZ2_2011","Carex sp.","LAZ2",2011,"Mediterranean forest",NA,NA,NA
"56","LAZ2_2011","Phillyrea latifolia","LAZ2",2011,"Mediterranean forest",8,4,6
"57","LAZ2_2011","Ampelodesmos mauritanica","LAZ2",2011,"Mediterranean forest",11,2,8
"58","LAZ2_2011","Clematis flammula","LAZ2",2011,"Mediterranean forest",9,3,7
"59","LAZ2_2011","Brachypodium retusum","LAZ2",2011,"Mediterranean forest",10,2,9
"60","LAZ2_2012","Fraxinus ornus","LAZ2",2012,"Mediterranean forest",8,3,7
"61","LAZ2_2012","Myrtus communis","LAZ2",2012,"Mediterranean forest",9,4,8
"62","LAZ2_2012","Pistacia lentiscus","LAZ2",2012,"Mediterranean forest",10,2,9
"63","LAZ2_2012","Quercus ilex","LAZ2",2012,"Mediterranean forest",9,4,7
"64","LAZ2_2012","Quercus pubescens","LAZ2",2012,"Mediterranean forest",7,4.5,7
"65","LAZ2_2012","Rubia peregrina","LAZ2",2012,"Mediterranean forest",9,4,5
"66","LAZ2_2012","Ruscus aculeatus","LAZ2",2012,"Mediterranean forest",8,4,4
"67","LAZ2_2012","Smilax aspera","LAZ2",2012,"Mediterranean forest",10,4,6
"68","LAZ2_2012","Viburnum tinus","LAZ2",2012,"Mediterranean forest",9,4,5
"69","LAZ2_2012","Coronilla emerus","LAZ2",2012,"Mediterranean forest",6,3,7
"70","LAZ2_2012","Asparagus acutifolius","LAZ2",2012,"Mediterranean forest",9,2,6
"71","LAZ2_2012","Rosa sempervirens","LAZ2",2012,"Mediterranean forest",8,4,6
"72","LAZ2_2012","Arbutus unedo","LAZ2",2012,"Mediterranean forest",9,3,9
"73","LAZ2_2012","Carex sp.","LAZ2",2012,"Mediterranean forest",NA,NA,NA
"74","LAZ2_2012","Phillyrea latifolia","LAZ2",2012,"Mediterranean forest",8,4,6
"75","LAZ2_2012","Rhamnus alaternus","LAZ2",2012,"Mediterranean forest",9,4,7
"76","LAZ2_2012","Ampelodesmos mauritanicus","LAZ2",2012,"Mediterranean forest",11,2,8
"77","LAZ2_2012","Clematis flammula","LAZ2",2012,"Mediterranean forest",9,3,7
"78","LAZ2_2012","Lonicera sp.","LAZ2",2012,"Mediterranean forest",NA,NA,NA
"79","LAZ2_2012","Brachypodium retusum","LAZ2",2012,"Mediterranean forest",10,2,9
"80","LAZ2_2012","Prasium majus","LAZ2",2012,"Mediterranean forest",10,2,9
"81","SAR1_1999","Cytisus villosus","SAR1",1999,"Mediterranean forest",8,4,6
"82","SAR1_1999","Epipactis microphylla","SAR1",1999,"Mediterranean forest",7,3,3
"83","SAR1_1999","Hedera helix","SAR1",1999,"Mediterranean forest",5,5,4
"84","SAR1_1999","Ilex aquifolium","SAR1",1999,"Mediterranean forest",5,5,4
"85","SAR1_1999","Quercus ilex","SAR1",1999,"Mediterranean forest",9,4,7
"86","SAR1_1999","Rubus ulmifolius","SAR1",1999,"Mediterranean forest",8,4,7
"87","SAR1_1999","Ruscus aculeatus","SAR1",1999,"Mediterranean forest",8,4,4
"88","SAR1_1999","Smilax aspera","SAR1",1999,"Mediterranean forest",10,4,6
"89","SAR1_1999","Tamus communis","SAR1",1999,"Mediterranean forest",7,5,5
"90","SAR1_1999","Galium rotundifolium","SAR1",1999,"Mediterranean forest",8,4,3
"91","SAR1_1999","Clematis vitalba","SAR1",1999,"Mediterranean forest",7,5,7
"92","SAR1_1999","Asparagus acutifolius","SAR1",1999,"Mediterranean forest",9,2,6
"93","SAR1_1999","Asplenium onopteris","SAR1",1999,"Mediterranean forest",7.7,3.7,5
"94","SAR1_1999","Rosa sempervirens","SAR1",1999,"Mediterranean forest",8,4,6
"95","SAR1_1999","Carex distachya","SAR1",1999,"Mediterranean forest",6,4,6
"96","SAR1_1999","Cyclamen repandum","SAR1",1999,"Mediterranean forest",9,3,4
"97","SAR1_2002","Brachypodium sylvaticum","SAR1",2002,"Mediterranean forest",5,5,4
"98","SAR1_2002","Cytisus villosus","SAR1",2002,"Mediterranean forest",8,4,6
"99","SAR1_2002","Epipactis microphylla","SAR1",2002,"Mediterranean forest",7,3,3
"100","SAR1_2002","Geranium robertianum","SAR1",2002,"Mediterranean forest",6,4,4
"101","SAR1_2002","Hedera helix","SAR1",2002,"Mediterranean forest",5,5,4
"102","SAR1_2002","Ilex aquifolium","SAR1",2002,"Mediterranean forest",5,5,4
"103","SAR1_2002","Quercus ilex","SAR1",2002,"Mediterranean forest",9,4,7
"104","SAR1_2002","Rubus ulmifolius","SAR1",2002,"Mediterranean forest",8,4,7
"105","SAR1_2002","Ruscus aculeatus","SAR1",2002,"Mediterranean forest",8,4,4
"106","SAR1_2002","Smilax aspera","SAR1",2002,"Mediterranean forest",10,4,6
"107","SAR1_2002","Tamus communis","SAR1",2002,"Mediterranean forest",7,5,5
"108","SAR1_2002","Epipactis helleborine","SAR1",2002,"Mediterranean forest",5,5,3
"109","SAR1_2002","Galium rotundifolium","SAR1",2002,"Mediterranean forest",8,4,3
"110","SAR1_2002","Clematis vitalba","SAR1",2002,"Mediterranean forest",7,5,7
"111","SAR1_2002","Asparagus acutifolius","SAR1",2002,"Mediterranean forest",9,2,6
"112","SAR1_2002","Asplenium onopteris","SAR1",2002,"Mediterranean forest",7.7,3.7,5
"113","SAR1_2002","Rosa sempervirens","SAR1",2002,"Mediterranean forest",8,4,6
"114","SAR1_2002","Carex distachya","SAR1",2002,"Mediterranean forest",6,4,6
"115","SAR1_2002","Arbutus unedo","SAR1",2002,"Mediterranean forest",9,3,9
"116","SAR1_2002","Cyclamen repandum","SAR1",2002,"Mediterranean forest",9,3,4
"117","SAR1_2002","Urtica sp.","SAR1",2002,"Mediterranean forest",NA,NA,NA
"118","SAR1_2002","Orobanche schultzii","SAR1",2002,"Mediterranean forest",12,3,7
"119","SAR1_2002","Iris foetidissima","SAR1",2002,"Mediterranean forest",7,4,7
"120","SAR1_2002","Phillyrea latifolia","SAR1",2002,"Mediterranean forest",8,4,6
"121","SAR1_2005","Cytisus villosus","SAR1",2005,"Mediterranean forest",8,4,6
"122","SAR1_2005","Epipactis microphylla","SAR1",2005,"Mediterranean forest",7,3,3
"123","SAR1_2005","Hedera helix","SAR1",2005,"Mediterranean forest",5,5,4
"124","SAR1_2005","Ilex aquifolium","SAR1",2005,"Mediterranean forest",5,5,4
"125","SAR1_2005","Quercus ilex","SAR1",2005,"Mediterranean forest",9,4,7
"126","SAR1_2005","Rubus ulmifolius","SAR1",2005,"Mediterranean forest",8,4,7
"127","SAR1_2005","Ruscus aculeatus","SAR1",2005,"Mediterranean forest",8,4,4
"128","SAR1_2005","Smilax aspera","SAR1",2005,"Mediterranean forest",10,4,6
"129","SAR1_2005","Tamus communis","SAR1",2005,"Mediterranean forest",7,5,5
"130","SAR1_2005","Epipactis helleborine","SAR1",2005,"Mediterranean forest",5,5,3
"131","SAR1_2005","Galium rotundifolium","SAR1",2005,"Mediterranean forest",8,4,3
"132","SAR1_2005","Clematis vitalba","SAR1",2005,"Mediterranean forest",7,5,7
"133","SAR1_2005","Asparagus acutifolius","SAR1",2005,"Mediterranean forest",9,2,6
"134","SAR1_2005","Asplenium onopteris","SAR1",2005,"Mediterranean forest",7.7,3.7,5
"135","SAR1_2005","Rosa sempervirens","SAR1",2005,"Mediterranean forest",8,4,6
"136","SAR1_2005","Carex distachya","SAR1",2005,"Mediterranean forest",6,4,6
"137","SAR1_2005","Arbutus unedo","SAR1",2005,"Mediterranean forest",9,3,9
"138","SAR1_2005","Cyclamen repandum","SAR1",2005,"Mediterranean forest",9,3,4
"139","SAR1_2005","Orobanche schultzii","SAR1",2005,"Mediterranean forest",12,3,7
"140","SAR1_2005","Phillyrea latifolia","SAR1",2005,"Mediterranean forest",8,4,6
"141","SAR1_2006","Brachypodium sylvaticum","SAR1",2006,"Mediterranean forest",5,5,4
"142","SAR1_2006","Cytisus villosus","SAR1",2006,"Mediterranean forest",8,4,6
"143","SAR1_2006","Epipactis microphylla","SAR1",2006,"Mediterranean forest",7,3,3
"144","SAR1_2006","Hedera helix","SAR1",2006,"Mediterranean forest",5,5,4
"145","SAR1_2006","Ilex aquifolium","SAR1",2006,"Mediterranean forest",5,5,4
"146","SAR1_2006","Quercus ilex","SAR1",2006,"Mediterranean forest",9,4,7
"147","SAR1_2006","Rubus ulmifolius","SAR1",2006,"Mediterranean forest",8,4,7
"148","SAR1_2006","Ruscus aculeatus","SAR1",2006,"Mediterranean forest",8,4,4
"149","SAR1_2006","Smilax aspera","SAR1",2006,"Mediterranean forest",10,4,6
"150","SAR1_2006","Tamus communis","SAR1",2006,"Mediterranean forest",7,5,5
"151","SAR1_2006","Epipactis helleborine","SAR1",2006,"Mediterranean forest",5,5,3
"152","SAR1_2006","Galium rotundifolium","SAR1",2006,"Mediterranean forest",8,4,3
"153","SAR1_2006","Clematis vitalba","SAR1",2006,"Mediterranean forest",7,5,7
"154","SAR1_2006","Asparagus acutifolius","SAR1",2006,"Mediterranean forest",9,2,6
"155","SAR1_2006","Asplenium onopteris","SAR1",2006,"Mediterranean forest",7.7,3.7,5
"156","SAR1_2006","Rosa sempervirens","SAR1",2006,"Mediterranean forest",8,4,6
"157","SAR1_2006","Carex distachya","SAR1",2006,"Mediterranean forest",6,4,6
"158","SAR1_2006","Arbutus unedo","SAR1",2006,"Mediterranean forest",9,3,9
"159","SAR1_2006","Cyclamen repandum","SAR1",2006,"Mediterranean forest",9,3,4
"160","SAR1_2006","Orobanche schultzii","SAR1",2006,"Mediterranean forest",12,3,7
"161","SAR1_2006","Phillyrea latifolia","SAR1",2006,"Mediterranean forest",8,4,6
"162","SAR1_2006","Acer monspessulanum","SAR1",2006,"Mediterranean forest",8,3,6
"163","SAR1_2009","Cytisus villosus","SAR1",2009,"Mediterranean forest",8,4,6
"164","SAR1_2009","Epipactis microphylla","SAR1",2009,"Mediterranean forest",7,3,3
"165","SAR1_2009","Hedera helix","SAR1",2009,"Mediterranean forest",5,5,4
"166","SAR1_2009","Ilex aquifolium","SAR1",2009,"Mediterranean forest",5,5,4
"167","SAR1_2009","Quercus ilex","SAR1",2009,"Mediterranean forest",9,4,7
"168","SAR1_2009","Rubus ulmifolius","SAR1",2009,"Mediterranean forest",8,4,7
"169","SAR1_2009","Ruscus aculeatus","SAR1",2009,"Mediterranean forest",8,4,4
"170","SAR1_2009","Smilax aspera","SAR1",2009,"Mediterranean forest",10,4,6
"171","SAR1_2009","Tamus communis","SAR1",2009,"Mediterranean forest",7,5,5
"172","SAR1_2009","Epipactis helleborine","SAR1",2009,"Mediterranean forest",5,5,3
"173","SAR1_2009","Galium rotundifolium","SAR1",2009,"Mediterranean forest",8,4,3
"174","SAR1_2009","Clematis vitalba","SAR1",2009,"Mediterranean forest",7,5,7
"175","SAR1_2009","Asparagus acutifolius","SAR1",2009,"Mediterranean forest",9,2,6
"176","SAR1_2009","Asplenium onopteris","SAR1",2009,"Mediterranean forest",7.7,3.7,5
"177","SAR1_2009","Rosa sempervirens","SAR1",2009,"Mediterranean forest",8,4,6
"178","SAR1_2009","Carex distachya","SAR1",2009,"Mediterranean forest",6,4,6
"179","SAR1_2009","Arbutus unedo","SAR1",2009,"Mediterranean forest",9,3,9
"180","SAR1_2009","Cyclamen repandum","SAR1",2009,"Mediterranean forest",9,3,4
"181","SAR1_2009","Orobanche schultzii","SAR1",2009,"Mediterranean forest",12,3,7
"182","SAR1_2009","Phillyrea latifolia","SAR1",2009,"Mediterranean forest",8,4,6
"183","SAR1_2009","Arisarum vulgare","SAR1",2009,"Mediterranean forest",8,4,6
"184","SAR1_2009","Geranium purpureum","SAR1",2009,"Mediterranean forest",8,3,7
"185","SAR1_2011","Cytisus villosus","SAR1",2011,"Mediterranean forest",8,4,6
"186","SAR1_2011","Epipactis microphylla","SAR1",2011,"Mediterranean forest",7,3,3
"187","SAR1_2011","Hedera helix","SAR1",2011,"Mediterranean forest",5,5,4
"188","SAR1_2011","Ilex aquifolium","SAR1",2011,"Mediterranean forest",5,5,4
"189","SAR1_2011","Quercus ilex","SAR1",2011,"Mediterranean forest",9,4,7
"190","SAR1_2011","Rubus ulmifolius","SAR1",2011,"Mediterranean forest",8,4,7
"191","SAR1_2011","Ruscus aculeatus","SAR1",2011,"Mediterranean forest",8,4,4
"192","SAR1_2011","Smilax aspera","SAR1",2011,"Mediterranean forest",10,4,6
"193","SAR1_2011","Tamus communis","SAR1",2011,"Mediterranean forest",7,5,5
"194","SAR1_2011","Galium rotundifolium","SAR1",2011,"Mediterranean forest",8,4,3
"195","SAR1_2011","Clematis vitalba","SAR1",2011,"Mediterranean forest",7,5,7
"196","SAR1_2011","Polypodium vulgare","SAR1",2011,"Mediterranean forest",5,5,5
"197","SAR1_2011","Asparagus acutifolius","SAR1",2011,"Mediterranean forest",9,2,6
"198","SAR1_2011","Asplenium onopteris","SAR1",2011,"Mediterranean forest",7.7,3.7,5
"199","SAR1_2011","Rosa sempervirens","SAR1",2011,"Mediterranean forest",8,4,6
"200","SAR1_2011","Carex distachya","SAR1",2011,"Mediterranean forest",6,4,6
"201","SAR1_2011","Arbutus unedo","SAR1",2011,"Mediterranean forest",9,3,9
"202","SAR1_2011","Cyclamen repandum","SAR1",2011,"Mediterranean forest",9,3,4
"203","SAR1_2011","Orobanche schultzii","SAR1",2011,"Mediterranean forest",12,3,7
"204","SAR1_2011","Phillyrea latifolia","SAR1",2011,"Mediterranean forest",8,4,6
"205","SAR1_2011","Arisarum vulgare","SAR1",2011,"Mediterranean forest",8,4,6
"206","SAR1_2011","Geranium purpureum","SAR1",2011,"Mediterranean forest",8,3,7
"207","SAR1_2012","Cytisus villosus","SAR1",2012,"Mediterranean forest",8,4,6
"208","SAR1_2012","Hedera helix","SAR1",2012,"Mediterranean forest",5,5,4
"209","SAR1_2012","Ilex aquifolium","SAR1",2012,"Mediterranean forest",5,5,4
"210","SAR1_2012","Quercus ilex","SAR1",2012,"Mediterranean forest",9,4,7
"211","SAR1_2012","Rubus ulmifolius","SAR1",2012,"Mediterranean forest",8,4,7
"212","SAR1_2012","Ruscus aculeatus","SAR1",2012,"Mediterranean forest",8,4,4
"213","SAR1_2012","Smilax aspera","SAR1",2012,"Mediterranean forest",10,4,6
"214","SAR1_2012","Tamus communis","SAR1",2012,"Mediterranean forest",7,5,5
"215","SAR1_2012","Galium rotundifolium","SAR1",2012,"Mediterranean forest",8,4,3
"216","SAR1_2012","Clematis vitalba","SAR1",2012,"Mediterranean forest",7,5,7
"217","SAR1_2012","Polypodium vulgare","SAR1",2012,"Mediterranean forest",5,5,5
"218","SAR1_2012","Asparagus acutifolius","SAR1",2012,"Mediterranean forest",9,2,6
"219","SAR1_2012","Asplenium onopteris","SAR1",2012,"Mediterranean forest",7.7,3.7,5
"220","SAR1_2012","Rosa sempervirens","SAR1",2012,"Mediterranean forest",8,4,6
"221","SAR1_2012","Cyclamen repandum","SAR1",2012,"Mediterranean forest",9,3,4
"222","SAR1_2012","Orobanche schultzii","SAR1",2012,"Mediterranean forest",12,3,7
"223","SAR1_2012","Phillyrea latifolia","SAR1",2012,"Mediterranean forest",8,4,6
"224","SAR1_2012","Arisarum vulgare","SAR1",2012,"Mediterranean forest",8,4,6
"225","SAR1_2012","Geranium purpureum","SAR1",2012,"Mediterranean forest",8,3,7
"226","TOS1_1999","Brachypodium rupestre","TOS1",1999,"Mediterranean forest",6,5,8
