"","Richness","Species","Site","Year","Forest.type","N.Sus","Presence"
"5356",22,"Cyclamen sp.","SAR1",2006,"Mediterranean forest",12,0
"5357",22,"Allium sp.","SAR1",2006,"Mediterranean forest",12,0
"5358",22,"Astragalus glycyphyllos","SAR1",2006,"Mediterranean forest",12,0
"5359",22,"Cephalanthera damasonium","SAR1",2006,"Mediterranean forest",12,0
"5360",22,"Aquilegia vulgaris","SAR1",2006,"Mediterranean forest",12,0
"5361",22,"Abies alba","SAR1",2009,"Mediterranean forest",12,0
"5362",22,"Acer campestre","SAR1",2009,"Mediterranean forest",12,0
"5363",22,"Adoxa moschatellina","SAR1",2009,"Mediterranean forest",12,0
"5364",22,"Alchemilla acutiloba","SAR1",2009,"Mediterranean forest",12,0
"5365",22,"Andryala integrifolia","SAR1",2009,"Mediterranean forest",12,0
"5366",22,"Anthericum liliago","SAR1",2009,"Mediterranean forest",12,0
"5367",22,"Anthoxanthum odoratum","SAR1",2009,"Mediterranean forest",12,0
"5368",22,"Aremonia agrimonoides","SAR1",2009,"Mediterranean forest",12,0
"5369",22,"Athyrium filix-foemina","SAR1",2009,"Mediterranean forest",12,0
"5370",22,"Avenella flexuosa","SAR1",2009,"Mediterranean forest",12,0
"5371",22,"Betula pendula","SAR1",2009,"Mediterranean forest",12,0
"5372",22,"Brachypodium rupestre","SAR1",2009,"Mediterranean forest",12,0
"5373",22,"Brachypodium sylvaticum","SAR1",2009,"Mediterranean forest",12,0
"5374",22,"Campanula barbata","SAR1",2009,"Mediterranean forest",12,0
"5375",22,"Cardamine bulbifera","SAR1",2009,"Mediterranean forest",12,0
"5376",22,"Cardamine chelidonia","SAR1",2009,"Mediterranean forest",12,0
"5377",22,"Cardamine sp.","SAR1",2009,"Mediterranean forest",12,0
"5378",22,"Cardamine trifolia","SAR1",2009,"Mediterranean forest",12,0
"5379",22,"Carex flacca","SAR1",2009,"Mediterranean forest",12,0
"5380",22,"Carex hallerana","SAR1",2009,"Mediterranean forest",12,0
"5381",22,"Carex montana","SAR1",2009,"Mediterranean forest",12,0
"5382",22,"Carex olbiensis","SAR1",2009,"Mediterranean forest",12,0
"5383",22,"Carex pallescens","SAR1",2009,"Mediterranean forest",12,0
"5384",22,"Carex pilosa","SAR1",2009,"Mediterranean forest",12,0
"5385",22,"Carex pilulifera","SAR1",2009,"Mediterranean forest",12,0
"5386",22,"Carex remota","SAR1",2009,"Mediterranean forest",12,0
"5387",22,"Carpinus betulus","SAR1",2009,"Mediterranean forest",12,0
"5388",22,"Castanea sativa","SAR1",2009,"Mediterranean forest",12,0
"5389",22,"Celtis australis","SAR1",2009,"Mediterranean forest",12,0
"5390",22,"Cephalanthera longifolia","SAR1",2009,"Mediterranean forest",12,0
"5391",22,"Chaerophyllum hirsutum","SAR1",2009,"Mediterranean forest",12,0
"5392",22,"Chrysosplenium alternifolium","SAR1",2009,"Mediterranean forest",12,0
"5393",22,"Circaea alpina","SAR1",2009,"Mediterranean forest",12,0
"5394",22,"Clematis alpina","SAR1",2009,"Mediterranean forest",12,0
"5395",22,"Clinopodium vulgare","SAR1",2009,"Mediterranean forest",12,0
"5396",22,"Cornus sanguinea","SAR1",2009,"Mediterranean forest",12,0
"5397",22,"Corylus avellana","SAR1",2009,"Mediterranean forest",12,0
"5398",22,"Crataegus oxyacantha","SAR1",2009,"Mediterranean forest",12,0
"5399",22,"Crepis leontodontoides","SAR1",2009,"Mediterranean forest",12,0
"5400",22,"Cruciata glabra","SAR1",2009,"Mediterranean forest",12,0
"5401",22,"Cyclamen hederifolium","SAR1",2009,"Mediterranean forest",12,0
"5402",22,"Cytisus scoparius","SAR1",2009,"Mediterranean forest",12,0
"5403",22,"Cytisus villosus","SAR1",2009,"Mediterranean forest",12,1
"5404",22,"Dactylis glomerata","SAR1",2009,"Mediterranean forest",12,0
"5405",22,"Daphne laureola","SAR1",2009,"Mediterranean forest",12,0
"5406",22,"Deschampsia caespitosa","SAR1",2009,"Mediterranean forest",12,0
"5407",22,"Dicranella heteromalla","SAR1",2009,"Mediterranean forest",12,0
"5408",22,"Dryopteris dilatata","SAR1",2009,"Mediterranean forest",12,0
"5409",22,"Dryopteris filix-mas","SAR1",2009,"Mediterranean forest",12,0
"5410",22,"Epipactis microphylla","SAR1",2009,"Mediterranean forest",12,1
"5411",22,"Erica carnea","SAR1",2009,"Mediterranean forest",12,0
"5412",22,"Euonymus europaeus","SAR1",2009,"Mediterranean forest",12,0
"5413",22,"Euonymus latifolius","SAR1",2009,"Mediterranean forest",12,0
"5414",22,"Euphorbia amygdaloides","SAR1",2009,"Mediterranean forest",12,0
"5415",22,"Fagus sylvatica","SAR1",2009,"Mediterranean forest",12,0
"5416",22,"Festuca drymeia","SAR1",2009,"Mediterranean forest",12,0
"5417",22,"Festuca heterophylla","SAR1",2009,"Mediterranean forest",12,0
"5418",22,"Fragaria vesca","SAR1",2009,"Mediterranean forest",12,0
"5419",22,"Fraxinus ornus","SAR1",2009,"Mediterranean forest",12,0
"5420",22,"Galium odoratum","SAR1",2009,"Mediterranean forest",12,0
"5421",22,"Geranium robertianum","SAR1",2009,"Mediterranean forest",12,0
"5422",22,"Geranium versicolor","SAR1",2009,"Mediterranean forest",12,0
"5423",22,"Gymnocarpium dryopteris","SAR1",2009,"Mediterranean forest",12,0
"5424",22,"Hedera helix","SAR1",2009,"Mediterranean forest",12,1
"5425",22,"Hieracium sylvaticum","SAR1",2009,"Mediterranean forest",12,0
"5426",22,"Homogyne alpina","SAR1",2009,"Mediterranean forest",12,0
"5427",22,"Hypericum perfoliatum","SAR1",2009,"Mediterranean forest",12,0
"5428",22,"Ilex aquifolium","SAR1",2009,"Mediterranean forest",12,1
"5429",22,"Impatiens noli-tangere","SAR1",2009,"Mediterranean forest",12,0
"5430",22,"Juglans regia","SAR1",2009,"Mediterranean forest",12,0
"5431",22,"Juniperus communis","SAR1",2009,"Mediterranean forest",12,0
"5432",22,"Lamiastrum galeobdolon","SAR1",2009,"Mediterranean forest",12,0
"5433",22,"Lamium flexuosum","SAR1",2009,"Mediterranean forest",12,0
"5434",22,"Lathyrus vernus","SAR1",2009,"Mediterranean forest",12,0
"5435",22,"Leontodon hispidus","SAR1",2009,"Mediterranean forest",12,0
"5436",22,"Lilium martagon","SAR1",2009,"Mediterranean forest",12,0
"5437",22,"Lonicera caprifolium","SAR1",2009,"Mediterranean forest",12,0
"5438",22,"Lonicera xylosteum","SAR1",2009,"Mediterranean forest",12,0
"5439",22,"Luzula albida","SAR1",2009,"Mediterranean forest",12,0
"5440",22,"Luzula forsteri","SAR1",2009,"Mediterranean forest",12,0
"5441",22,"Luzula luzulina","SAR1",2009,"Mediterranean forest",12,0
"5442",22,"Luzula sieberi","SAR1",2009,"Mediterranean forest",12,0
"5443",22,"Luzula sylvatica","SAR1",2009,"Mediterranean forest",12,0
"5444",22,"Lycopodium annotinum","SAR1",2009,"Mediterranean forest",12,0
"5445",22,"Maianthemum bifolium","SAR1",2009,"Mediterranean forest",12,0
"5446",22,"Malus sylvestris","SAR1",2009,"Mediterranean forest",12,0
"5447",22,"Melampyrum pratense","SAR1",2009,"Mediterranean forest",12,0
"5448",22,"Melica uniflora","SAR1",2009,"Mediterranean forest",12,0
"5449",22,"Mercurialis perennis","SAR1",2009,"Mediterranean forest",12,0
"5450",22,"Mespilus germanica","SAR1",2009,"Mediterranean forest",12,0
"5451",22,"Milium effusum","SAR1",2009,"Mediterranean forest",12,0
"5452",22,"Moehringia trinervia","SAR1",2009,"Mediterranean forest",12,0
"5453",22,"Molinia arundinacea","SAR1",2009,"Mediterranean forest",12,0
"5454",22,"Molinia coerulea","SAR1",2009,"Mediterranean forest",12,0
"5455",22,"Monotropa hypopitys","SAR1",2009,"Mediterranean forest",12,0
"5456",22,"Mycelis muralis","SAR1",2009,"Mediterranean forest",12,0
"5457",22,"Myosotis sylvatica","SAR1",2009,"Mediterranean forest",12,0
"5458",22,"Myrtus communis","SAR1",2009,"Mediterranean forest",12,0
"5459",22,"Neottia nidus-avis","SAR1",2009,"Mediterranean forest",12,0
"5460",22,"Olea europaea","SAR1",2009,"Mediterranean forest",12,0
"5461",22,"Oryzopsis miliacea","SAR1",2009,"Mediterranean forest",12,0
"5462",22,"Oxalis acetosella","SAR1",2009,"Mediterranean forest",12,0
"5463",22,"Paris quadrifolia","SAR1",2009,"Mediterranean forest",12,0
"5464",22,"Petasites albus","SAR1",2009,"Mediterranean forest",12,0
"5465",22,"Phegopteris polypodioides","SAR1",2009,"Mediterranean forest",12,0
"5466",22,"Physospermum cornubiense","SAR1",2009,"Mediterranean forest",12,0
"5467",22,"Phyteuma betonicifolium","SAR1",2009,"Mediterranean forest",12,0
"5468",22,"Phyteuma orbiculare","SAR1",2009,"Mediterranean forest",12,0
"5469",22,"Picea abies","SAR1",2009,"Mediterranean forest",12,0
"5470",22,"Picris hieracioides","SAR1",2009,"Mediterranean forest",12,0
"5471",22,"Pinus cembra","SAR1",2009,"Mediterranean forest",12,0
"5472",22,"Pinus pinaster","SAR1",2009,"Mediterranean forest",12,0
"5473",22,"Pistacia lentiscus","SAR1",2009,"Mediterranean forest",12,0
"5474",22,"Poa sylvicola","SAR1",2009,"Mediterranean forest",12,0
"5475",22,"Polygonatum odoratum","SAR1",2009,"Mediterranean forest",12,0
"5476",22,"Polygonatum sp.","SAR1",2009,"Mediterranean forest",12,0
"5477",22,"Polygonatum verticillatum","SAR1",2009,"Mediterranean forest",12,0
"5478",22,"Polypodium sp.","SAR1",2009,"Mediterranean forest",12,0
"5479",22,"Potentilla aurea","SAR1",2009,"Mediterranean forest",12,0
"5480",22,"Potentilla erecta","SAR1",2009,"Mediterranean forest",12,0
"5481",22,"Prenanthes purpurea","SAR1",2009,"Mediterranean forest",12,0
"5482",22,"Prunella vulgaris","SAR1",2009,"Mediterranean forest",12,0
"5483",22,"Prunus avium","SAR1",2009,"Mediterranean forest",12,0
"5484",22,"Prunus spinosa","SAR1",2009,"Mediterranean forest",12,0
"5485",22,"Pteridium aquilinum","SAR1",2009,"Mediterranean forest",12,0
"5486",22,"Pyrus pyraster","SAR1",2009,"Mediterranean forest",12,0
"5487",22,"Quercus cerris","SAR1",2009,"Mediterranean forest",12,0
"5488",22,"Quercus ilex","SAR1",2009,"Mediterranean forest",12,1
"5489",22,"Quercus petraea","SAR1",2009,"Mediterranean forest",12,0
"5490",22,"Quercus pubescens","SAR1",2009,"Mediterranean forest",12,0
"5491",22,"Quercus robur","SAR1",2009,"Mediterranean forest",12,0
"5492",22,"Ranunculus lanuginosus","SAR1",2009,"Mediterranean forest",12,0
"5493",22,"Ranunculus nemorosus","SAR1",2009,"Mediterranean forest",12,0
"5494",22,"Rubia peregrina","SAR1",2009,"Mediterranean forest",12,0
"5495",22,"Rubus caesius","SAR1",2009,"Mediterranean forest",12,0
"5496",22,"Rubus hirtus","SAR1",2009,"Mediterranean forest",12,0
"5497",22,"Rubus idaeus","SAR1",2009,"Mediterranean forest",12,0
"5498",22,"Rubus saxatilis","SAR1",2009,"Mediterranean forest",12,0
"5499",22,"Rubus ulmifolius","SAR1",2009,"Mediterranean forest",12,1
"5500",22,"Ruscus aculeatus","SAR1",2009,"Mediterranean forest",12,1
"5501",22,"Sambucus racemosa","SAR1",2009,"Mediterranean forest",12,0
"5502",22,"Sanicula europaea","SAR1",2009,"Mediterranean forest",12,0
"5503",22,"Senecio fuchsii","SAR1",2009,"Mediterranean forest",12,0
"5504",22,"Serratula tinctoria","SAR1",2009,"Mediterranean forest",12,0
"5505",22,"Smilax aspera","SAR1",2009,"Mediterranean forest",12,1
"5506",22,"Solidago virgaurea","SAR1",2009,"Mediterranean forest",12,0
"5507",22,"Sonchus oleraceus","SAR1",2009,"Mediterranean forest",12,0
"5508",22,"Sorbus aucuparia","SAR1",2009,"Mediterranean forest",12,0
"5509",22,"Sorbus domestica","SAR1",2009,"Mediterranean forest",12,0
"5510",22,"Sorbus torminalis","SAR1",2009,"Mediterranean forest",12,0
"5511",22,"Stachys officinalis","SAR1",2009,"Mediterranean forest",12,0
"5512",22,"Stellaria media","SAR1",2009,"Mediterranean forest",12,0
"5513",22,"Stellaria nemorum","SAR1",2009,"Mediterranean forest",12,0
"5514",22,"Tamus communis","SAR1",2009,"Mediterranean forest",12,1
"5515",22,"Teucrium siculum","SAR1",2009,"Mediterranean forest",12,0
"5516",22,"Trifolium sp.","SAR1",2009,"Mediterranean forest",12,0
"5517",22,"Vaccinium myrtillus","SAR1",2009,"Mediterranean forest",12,0
"5518",22,"Vaccinium vitis idaea","SAR1",2009,"Mediterranean forest",12,0
"5519",22,"Veronica montana","SAR1",2009,"Mediterranean forest",12,0
"5520",22,"Veronica officinalis","SAR1",2009,"Mediterranean forest",12,0
"5521",22,"Viburnum tinus","SAR1",2009,"Mediterranean forest",12,0
"5522",22,"Vinca minor","SAR1",2009,"Mediterranean forest",12,0
"5523",22,"Viola alba","SAR1",2009,"Mediterranean forest",12,0
"5524",22,"Viola biflora","SAR1",2009,"Mediterranean forest",12,0
"5525",22,"Viola reichenbachiana","SAR1",2009,"Mediterranean forest",12,0
"5526",22,"Epipactis muelleri","SAR1",2009,"Mediterranean forest",12,0
"5527",22,"Agrostis tenuis","SAR1",2009,"Mediterranean forest",12,0
"5528",22,"Digitalis micrantha","SAR1",2009,"Mediterranean forest",12,0
"5529",22,"Acer platanoides","SAR1",2009,"Mediterranean forest",12,0
"5530",22,"Galium aparine","SAR1",2009,"Mediterranean forest",12,0
"5531",22,"Epipactis helleborine","SAR1",2009,"Mediterranean forest",12,1
"5532",22,"Polystichum setiferum","SAR1",2009,"Mediterranean forest",12,0
"5533",22,"Cardamine heptaphylla","SAR1",2009,"Mediterranean forest",12,0
"5534",22,"Lysimachia nemorum","SAR1",2009,"Mediterranean forest",12,0
"5535",22,"Arisarum proboscideum","SAR1",2009,"Mediterranean forest",12,0
"5536",22,"Veronica chamaedrys","SAR1",2009,"Mediterranean forest",12,0
"5537",22,"Euphorbia corallioides","SAR1",2009,"Mediterranean forest",12,0
"5538",22,"Hordelymus europaeus","SAR1",2009,"Mediterranean forest",12,0
"5539",22,"Lamium album","SAR1",2009,"Mediterranean forest",12,0
"5540",22,"Polygonatum multiflorum","SAR1",2009,"Mediterranean forest",12,0
"5541",22,"Viola alba","SAR1",2009,"Mediterranean forest",12,0
"5542",22,"Viola riviniana","SAR1",2009,"Mediterranean forest",12,0
"5543",22,"Helleborus foetidus","SAR1",2009,"Mediterranean forest",12,0
"5544",22,"Saxifraga rotundifolia","SAR1",2009,"Mediterranean forest",12,0
"5545",22,"Cephalanthera rubra","SAR1",2009,"Mediterranean forest",12,0
"5546",22,"Galium rotundifolium","SAR1",2009,"Mediterranean forest",12,1
"5547",22,"Arum maculatum","SAR1",2009,"Mediterranean forest",12,0
"5548",22,"Acer pseudoplatanus","SAR1",2009,"Mediterranean forest",12,0
"5549",22,"Brachypodium pinnatum","SAR1",2009,"Mediterranean forest",12,0
"5550",22,"Lathyrus niger","SAR1",2009,"Mediterranean forest",12,0
"5551",22,"Pirus communis","SAR1",2009,"Mediterranean forest",12,0
"5552",22,"Platanthera sp.","SAR1",2009,"Mediterranean forest",12,0
"5553",22,"Holcus lanatus","SAR1",2009,"Mediterranean forest",12,0
"5554",22,"Prunus sp.","SAR1",2009,"Mediterranean forest",12,0
"5555",22,"Acer sp.","SAR1",2009,"Mediterranean forest",12,0
"5556",22,"Hieracium sp.","SAR1",2009,"Mediterranean forest",12,0
"5557",22,"Rosa sp.","SAR1",2009,"Mediterranean forest",12,0
"5558",22,"Lilium bulbiferum","SAR1",2009,"Mediterranean forest",12,0
"5559",22,"Erica arborea","SAR1",2009,"Mediterranean forest",12,0
"5560",22,"Pirus sp.","SAR1",2009,"Mediterranean forest",12,0
"5561",22,"Calluna vulgaris","SAR1",2009,"Mediterranean forest",12,0
"5562",22,"Genista tinctoria","SAR1",2009,"Mediterranean forest",12,0
"5563",22,"Hypericum montanum","SAR1",2009,"Mediterranean forest",12,0
"5564",22,"Genista germanica","SAR1",2009,"Mediterranean forest",12,0
"5565",22,"Alliaria petiolata","SAR1",2009,"Mediterranean forest",12,0
"5566",22,"Crataegus monogyna","SAR1",2009,"Mediterranean forest",12,0
"5567",22,"Euphorbia dulcis","SAR1",2009,"Mediterranean forest",12,0
"5568",22,"Galium laevigatum","SAR1",2009,"Mediterranean forest",12,0
"5569",22,"Ligustrum vulgare","SAR1",2009,"Mediterranean forest",12,0
"5570",22,"Pulmonaria officinalis","SAR1",2009,"Mediterranean forest",12,0
"5571",22,"Rosa arvensis","SAR1",2009,"Mediterranean forest",12,0
"5572",22,"Stachys sylvatica","SAR1",2009,"Mediterranean forest",12,0
"5573",22,"Viola hirta","SAR1",2009,"Mediterranean forest",12,0
"5574",22,"Clematis vitalba","SAR1",2009,"Mediterranean forest",12,1
"5575",22,"Primula vulgaris","SAR1",2009,"Mediterranean forest",12,0
"5576",22,"Ranunculus auricomus","SAR1",2009,"Mediterranean forest",12,0
"5577",22,"Rhamnus catharticus","SAR1",2009,"Mediterranean forest",12,0
"5578",22,"Ulmus minor","SAR1",2009,"Mediterranean forest",12,0
"5579",22,"Viburnum opulus","SAR1",2009,"Mediterranean forest",12,0
"5580",22,"Carex pendula","SAR1",2009,"Mediterranean forest",12,0
"5581",22,"Carex sylvatica","SAR1",2009,"Mediterranean forest",12,0
"5582",22,"Fraxinus oxycarpa","SAR1",2009,"Mediterranean forest",12,0
"5583",22,"Geum urbanum","SAR1",2009,"Mediterranean forest",12,0
"5584",22,"Lamium orvala","SAR1",2009,"Mediterranean forest",12,0
"5585",22,"Veratrum nigrum","SAR1",2009,"Mediterranean forest",12,0
"5586",22,"Heracleum sphondylium","SAR1",2009,"Mediterranean forest",12,0
"5587",22,"Melica nutans","SAR1",2009,"Mediterranean forest",12,0
"5588",22,"Ornithogalum pyrenaicum","SAR1",2009,"Mediterranean forest",12,0
"5589",22,"Asparagus tenuifolius","SAR1",2009,"Mediterranean forest",12,0
"5590",22,"Ajuga reptans","SAR1",2009,"Mediterranean forest",12,0
"5591",22,"Vincetoxicum hirundinaria","SAR1",2009,"Mediterranean forest",12,0
"5592",22,"Hieracium racemosum","SAR1",2009,"Mediterranean forest",12,0
"5593",22,"Loroglossum hircinum","SAR1",2009,"Mediterranean forest",12,0
"5594",22,"Rhinanthus minor","SAR1",2009,"Mediterranean forest",12,0
"5595",22,"Cornus mas","SAR1",2009,"Mediterranean forest",12,0
"5596",22,"Holcus mollis","SAR1",2009,"Mediterranean forest",12,0
"5597",22,"Quercus sp.","SAR1",2009,"Mediterranean forest",12,0
"5598",22,"Hypericum perforatum","SAR1",2009,"Mediterranean forest",12,0
"5599",22,"Oenanthe pimpinelloides","SAR1",2009,"Mediterranean forest",12,0
"5600",22,"Pinus strobus","SAR1",2009,"Mediterranean forest",12,0
"5601",22,"Pirus pyraster","SAR1",2009,"Mediterranean forest",12,0
"5602",22,"Anemone nemorosa","SAR1",2009,"Mediterranean forest",12,0
"5603",22,"Carex caryophyllea","SAR1",2009,"Mediterranean forest",12,0
"5604",22,"Carex digitata","SAR1",2009,"Mediterranean forest",12,0
"5605",22,"Festuca altissima","SAR1",2009,"Mediterranean forest",12,0
"5606",22,"Fraxinus excelsior","SAR1",2009,"Mediterranean forest",12,0
"5607",22,"Lonicera nigra","SAR1",2009,"Mediterranean forest",12,0
"5608",22,"Luzula nivea","SAR1",2009,"Mediterranean forest",12,0
"5609",22,"Luzula pilosa","SAR1",2009,"Mediterranean forest",12,0
"5610",22,"Orchis latifolia","SAR1",2009,"Mediterranean forest",12,0
"5611",22,"Polypodium vulgare","SAR1",2009,"Mediterranean forest",12,0
"5612",22,"Pulsatilla montana","SAR1",2009,"Mediterranean forest",12,0
"5613",22,"Saxifraga cuneifolia","SAR1",2009,"Mediterranean forest",12,0
"5614",22,"Sorbus aria","SAR1",2009,"Mediterranean forest",12,0
"5615",22,"Thalictrum aquilegifolium","SAR1",2009,"Mediterranean forest",12,0
"5616",22,"Geranium phaeum","SAR1",2009,"Mediterranean forest",12,0
"5617",22,"Veronica urticifolia","SAR1",2009,"Mediterranean forest",12,0
"5618",22,"Melampyrum sylvaticum","SAR1",2009,"Mediterranean forest",12,0
"5619",22,"Dryopteris affinis","SAR1",2009,"Mediterranean forest",12,0
"5620",22,"Ranunculus montanus","SAR1",2009,"Mediterranean forest",12,0
"5621",22,"Asplenium trichomanes","SAR1",2009,"Mediterranean forest",12,0
"5622",22,"Laburnum alpinum","SAR1",2009,"Mediterranean forest",12,0
"5623",22,"Coronilla emerus","SAR1",2009,"Mediterranean forest",12,0
"5624",22,"Cytisus sessilifolius","SAR1",2009,"Mediterranean forest",12,0
"5625",22,"Laburnum anagyroides","SAR1",2009,"Mediterranean forest",12,0
"5626",22,"Lathyrus venetus","SAR1",2009,"Mediterranean forest",12,0
"5627",22,"Platanthera bifolia","SAR1",2009,"Mediterranean forest",12,0
"5628",22,"Potentilla micrantha","SAR1",2009,"Mediterranean forest",12,0
"5629",22,"Silene italica","SAR1",2009,"Mediterranean forest",12,0
"5630",22,"Ptilostemon strictus","SAR1",2009,"Mediterranean forest",12,0
"5631",22,"Trifolium ochroleucum","SAR1",2009,"Mediterranean forest",12,0
"5632",22,"Vicia sepium","SAR1",2009,"Mediterranean forest",12,0
"5633",22,"Acer obtusatum","SAR1",2009,"Mediterranean forest",12,0
"5634",22,"Buglossoides purpurocaerulea","SAR1",2009,"Mediterranean forest",12,0
"5635",22,"Campanula trachelium","SAR1",2009,"Mediterranean forest",12,0
"5636",22,"Hepatica nobilis","SAR1",2009,"Mediterranean forest",12,0
"5637",22,"Melittis melissophyllum","SAR1",2009,"Mediterranean forest",12,0
"5638",22,"Asparagus acutifolius","SAR1",2009,"Mediterranean forest",12,1
"5639",22,"Asplenium onopteris","SAR1",2009,"Mediterranean forest",12,1
"5640",22,"Symphytum tuberosum","SAR1",2009,"Mediterranean forest",12,0
"5641",22,"Rosa sempervirens","SAR1",2009,"Mediterranean forest",12,1
"5642",22,"Scutellaria columnae","SAR1",2009,"Mediterranean forest",12,0
"5643",22,"Vitis vinifera","SAR1",2009,"Mediterranean forest",12,0
"5644",22,"Carex distachya","SAR1",2009,"Mediterranean forest",12,1
"5645",22,"Epilobium angustifolium","SAR1",2009,"Mediterranean forest",12,0
"5646",22,"Epilobium montanum","SAR1",2009,"Mediterranean forest",12,0
"5647",22,"Hieracium prenanthoides","SAR1",2009,"Mediterranean forest",12,0
"5648",22,"Larix decidua","SAR1",2009,"Mediterranean forest",12,0
"5649",22,"Orthilia secunda","SAR1",2009,"Mediterranean forest",12,0
"5650",22,"Antennaria dioica","SAR1",2009,"Mediterranean forest",12,0
"5651",22,"Sambucus nigra","SAR1",2009,"Mediterranean forest",12,0
"5652",22,"Vaccinium vitis-idaea","SAR1",2009,"Mediterranean forest",12,0
"5653",22,"Valeriana tripteris","SAR1",2009,"Mediterranean forest",12,0
"5654",22,"Berberis vulgaris","SAR1",2009,"Mediterranean forest",12,0
"5655",22,"Selaginella selaginoides","SAR1",2009,"Mediterranean forest",12,0
"5656",22,"Galeopsis speciosa","SAR1",2009,"Mediterranean forest",12,0
"5657",22,"Cardamine flexuosa","SAR1",2009,"Mediterranean forest",12,0
"5658",22,"Urtica dioica","SAR1",2009,"Mediterranean forest",12,0
"5659",22,"Ballota nigra","SAR1",2009,"Mediterranean forest",12,0
"5660",22,"Viola alba","SAR1",2009,"Mediterranean forest",12,0
"5661",22,"Robinia pseudoacacia","SAR1",2009,"Mediterranean forest",12,0
"5662",22,"Platanthera chlorantha","SAR1",2009,"Mediterranean forest",12,0
"5663",22,"Rubus sp.","SAR1",2009,"Mediterranean forest",12,0
"5664",22,"Hypericum montanum","SAR1",2009,"Mediterranean forest",12,0
"5665",22,"Genista pilosa","SAR1",2009,"Mediterranean forest",12,0
"5666",22,"Cerastium sylvaticum","SAR1",2009,"Mediterranean forest",12,0
"5667",22,"Colchicum autumnale","SAR1",2009,"Mediterranean forest",12,0
"5668",22,"Arum italicum","SAR1",2009,"Mediterranean forest",12,0
"5669",22,"Silene viridiflora","SAR1",2009,"Mediterranean forest",12,0
"5670",22,"Luzula campestris","SAR1",2009,"Mediterranean forest",12,0
"5671",22,"Sedum cepaea","SAR1",2009,"Mediterranean forest",12,0
"5672",22,"Festuca rubra","SAR1",2009,"Mediterranean forest",12,0
"5673",22,"Listera cordata","SAR1",2009,"Mediterranean forest",12,0
"5674",22,"Arbutus unedo","SAR1",2009,"Mediterranean forest",12,1
"5675",22,"Eurhynchium praelongum","SAR1",2009,"Mediterranean forest",12,0
"5676",22,"Leucorchis albida","SAR1",2009,"Mediterranean forest",12,0
"5677",22,"Polystichum lonchitis","SAR1",2009,"Mediterranean forest",12,0
"5678",22,"Rubus hirtus","SAR1",2009,"Mediterranean forest",12,0
"5679",22,"Carex sp.","SAR1",2009,"Mediterranean forest",12,0
"5680",22,"Galium parisiense","SAR1",2009,"Mediterranean forest",12,0
"5681",22,"Moehringia muscosa","SAR1",2009,"Mediterranean forest",12,0
"5682",22,"Myosotis arvensis","SAR1",2009,"Mediterranean forest",12,0
"5683",22,"Ornithogalum umbellatum","SAR1",2009,"Mediterranean forest",12,0
"5684",22,"Allium ursinum","SAR1",2009,"Mediterranean forest",12,0
"5685",22,"Laurus nobilis","SAR1",2009,"Mediterranean forest",12,0
"5686",22,"Carex divulsa","SAR1",2009,"Mediterranean forest",12,0
"5687",22,"Melampyrum cristatum","SAR1",2009,"Mediterranean forest",12,0
"5688",22,"Campanula rapunculus","SAR1",2009,"Mediterranean forest",12,0
"5689",22,"Silene italica","SAR1",2009,"Mediterranean forest",12,0
"5690",22,"Galium sp.","SAR1",2009,"Mediterranean forest",12,0
"5691",22,"Anthriscus sylvestris","SAR1",2009,"Mediterranean forest",12,0
"5692",22,"Astrantia major","SAR1",2009,"Mediterranean forest",12,0
"5693",22,"Dryopteris carthusiana","SAR1",2009,"Mediterranean forest",12,0
"5694",22,"Aruncus dioicus","SAR1",2009,"Mediterranean forest",12,0
"5695",22,"Peucedanum ostruthium","SAR1",2009,"Mediterranean forest",12,0
"5696",22,"Lathyrus sylvestris","SAR1",2009,"Mediterranean forest",12,0
"5697",22,"Cyclamen repandum","SAR1",2009,"Mediterranean forest",12,1
"5698",22,"Urtica sp.","SAR1",2009,"Mediterranean forest",12,0
"5699",22,"Orobanche schultzii","SAR1",2009,"Mediterranean forest",12,1
"5700",22,"Iris foetidissima","SAR1",2009,"Mediterranean forest",12,0
"5701",22,"Phillyrea latifolia","SAR1",2009,"Mediterranean forest",12,1
"5702",22,"Ostrya carpinifolia","SAR1",2009,"Mediterranean forest",12,0
"5703",22,"Cardamine enneaphyllos","SAR1",2009,"Mediterranean forest",12,0
"5704",22,"Actaea spicata","SAR1",2009,"Mediterranean forest",12,0
"5705",22,"Digitalis lutea","SAR1",2009,"Mediterranean forest",12,0
"5706",22,"Agrostis capillaris","SAR1",2009,"Mediterranean forest",12,0
"5707",22,"Huperzia selago","SAR1",2009,"Mediterranean forest",12,0
"5708",22,"Senecio ovatus","SAR1",2009,"Mediterranean forest",12,0
"5709",22,"Thesium sp.","SAR1",2009,"Mediterranean forest",12,0
"5710",22,"Angelica sylvestris","SAR1",2009,"Mediterranean forest",12,0
"5711",22,"Rosa pendulina","SAR1",2009,"Mediterranean forest",12,0
"5712",22,"Bromus ramosus","SAR1",2009,"Mediterranean forest",12,0
"5713",22,"Gentiana purpurea","SAR1",2009,"Mediterranean forest",12,0
"5714",22,"Senecio cacaliaster","SAR1",2009,"Mediterranean forest",12,0
"5715",22,"Cardamine monteluccii","SAR1",2009,"Mediterranean forest",12,0
"5716",22,"Geranium lucidum","SAR1",2009,"Mediterranean forest",12,0
